id,alpha,G,G_v,G_sd_v,gt_type,G_sd,time,r,r_sim
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,27,0.2,0.29669932719003
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,28,0.2,0.29669932719003
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,29,0.2,0.29669932719003
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,30,0.2,0.29669932719003
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,31,0,0.042349573407571
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,32,0,0.042349573407571
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,33,0,0.042349573407571
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,34,0,0.042349573407571
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,35,0,0.042349573407571
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,36,-0.1,-0.0644958106611386
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,37,-0.1,-0.0644958106611386
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,38,-0.1,-0.0644958106611386
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,39,-0.1,-0.0644958106611386
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,40,-0.1,-0.0644958106611386
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,41,-0.2,-0.155983207829883
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,42,0.2,0.29669932719003
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,43,0.2,0.29669932719003
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,44,0.2,0.29669932719003
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,45,0.2,0.29669932719003
69,1.2,4.6,4.6,3.9,Intrinsic,3.1,46,0.2,0.29669932719003
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,1,0.3,0.238935272269673
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,2,0.3,0.238935272269673
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,3,0.3,0.238935272269673
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,4,0.3,0.238935272269673
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,5,0.3,0.238935272269673
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,6,0.1,0.108497954810868
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,7,0.1,0.108497954810868
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,8,0.1,0.108497954810868
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,9,0.1,0.108497954810868
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,10,0.1,0.108497954810868
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,11,0.095,0.104882886900231
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,12,0.085,0.0975904767919775
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,13,0.07,0.0864915491216706
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,14,0.05,0.0713799760424425
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,15,0.025,0.0519553512284933
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,16,-0.00499999999999999,0.0277948450642302
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,17,-0.04,-0.00169240198014904
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,18,-0.08,-0.0373412171347119
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,19,-0.125,-0.080363221666568
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,20,-0.175,-0.132596487792644
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,21,-0.23,-0.197024985423873
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,22,-0.29,-0.279032539937363
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,23,-0.355,-0.3902451639604
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,24,-0.425,-0.567507343013754
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,25,-0.5,
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,26,0.2,0.176870592173803
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,27,0.2,0.176870592173803
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,28,0.2,0.176870592173803
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,29,0.2,0.176870592173803
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,30,0.2,0.176870592173803
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,31,0,0.0318897163609548
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,32,0,0.0318897163609548
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,33,0,0.0318897163609548
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,34,0,0.0318897163609548
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,35,0,0.0318897163609548
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,36,-0.1,-0.0560479674793965
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,37,-0.1,-0.0560479674793965
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,38,-0.1,-0.0560479674793965
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,39,-0.1,-0.0560479674793965
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,40,-0.1,-0.0560479674793965
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,41,-0.2,-0.160845539368674
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,42,0.2,0.176870592173803
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,43,0.2,0.176870592173803
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,44,0.2,0.176870592173803
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,45,0.2,0.176870592173803
70,1.2,4.6,5.8,2.3,Intrinsic,3.1,46,0.2,0.176870592173803
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,1,0.3,0.259929900987251
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,2,0.3,0.259929900987251
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,3,0.3,0.259929900987251
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,4,0.3,0.259929900987251
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,5,0.3,0.259929900987251
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,6,0.1,0.11285616591303
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,7,0.1,0.11285616591303
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,8,0.1,0.11285616591303
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,9,0.1,0.11285616591303
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,10,0.1,0.11285616591303
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,11,0.095,0.108956292825718
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,12,0.085,0.101118502056892
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,13,0.07,0.0892643680245
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,14,0.05,0.0732700528231453
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,15,0.025,0.0529577579192082
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,16,-0.00499999999999999,0.0280821121167487
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,17,-0.04,-0.00169133520276948
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,18,-0.08,-0.0368208437920346
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,19,-0.125,-0.0779470647512778
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,20,-0.175,-0.125998543003789
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,21,-0.23,-0.182400351426805
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,22,-0.29,-0.24954734234375
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,23,-0.355,-0.332140952973925
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,24,-0.425,-0.443005976110281
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,25,-0.5,
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,26,0.2,0.188411143677996
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,27,0.2,0.188411143677996
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,28,0.2,0.188411143677996
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,29,0.2,0.188411143677996
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,30,0.2,0.188411143677996
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,31,0,0.0322677764950835
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,32,0,0.0322677764950835
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,33,0,0.0322677764950835
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,34,0,0.0322677764950835
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,35,0,0.0322677764950835
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,36,-0.1,-0.0548743643373596
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,37,-0.1,-0.0548743643373596
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,38,-0.1,-0.0548743643373596
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,39,-0.1,-0.0548743643373596
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,40,-0.1,-0.0548743643373596
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,41,-0.2,-0.151120312511797
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,42,0.2,0.188411143677996
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,43,0.2,0.188411143677996
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,44,0.2,0.188411143677996
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,45,0.2,0.188411143677996
71,1.2,4.6,5.8,3.1,Intrinsic,3.1,46,0.2,0.188411143677996
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,1,0.3,0.290841015110146
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,2,0.3,0.290841015110146
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,3,0.3,0.290841015110146
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,4,0.3,0.290841015110146
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,5,0.3,0.290841015110146
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,6,0.1,0.118854637409212
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,7,0.1,0.118854637409212
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,8,0.1,0.118854637409212
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,9,0.1,0.118854637409212
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,10,0.1,0.118854637409212
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,11,0.095,0.1145519178693
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,12,0.085,0.105945977277653
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,13,0.07,0.0930357901320947
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,14,0.05,0.0758197590814197
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,15,0.025,0.0542956351312801
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,16,-0.00499999999999999,0.0284603938669537
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,17,-0.04,-0.00168995367750705
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,18,-0.08,-0.0361606542134335
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,19,-0.125,-0.0749586832788548
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,20,-0.175,-0.118093546255849
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,21,-0.23,-0.165578757837166
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,22,-0.29,-0.217434929897976
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,23,-0.355,-0.273697604194933
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,24,-0.425,-0.334446211813604
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,25,-0.5,
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,26,0.2,0.204876086740885
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,27,0.2,0.204876086740885
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,28,0.2,0.204876086740885
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,29,0.2,0.204876086740885
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,30,0.2,0.204876086740885
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,31,0,0.03276676040221
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,32,0,0.03276676040221
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,33,0,0.03276676040221
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,34,0,0.03276676040221
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,35,0,0.03276676040221
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,36,-0.1,-0.053401680149731
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,37,-0.1,-0.053401680149731
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,38,-0.1,-0.053401680149731
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,39,-0.1,-0.053401680149731
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,40,-0.1,-0.053401680149731
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,41,-0.2,-0.139672530049202
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,42,0.2,0.204876086740885
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,43,0.2,0.204876086740885
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,44,0.2,0.204876086740885
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,45,0.2,0.204876086740885
72,1.2,4.6,5.8,3.9,Intrinsic,3.1,46,0.2,0.204876086740885
73,1.4,3.2,2.4,1.6,Household,2.1,1,0.3,0.618473614197801
73,1.4,3.2,2.4,1.6,Household,2.1,2,0.3,0.618473614197801
73,1.4,3.2,2.4,1.6,Household,2.1,3,0.3,0.618473614197801
73,1.4,3.2,2.4,1.6,Household,2.1,4,0.3,0.618473614197801
73,1.4,3.2,2.4,1.6,Household,2.1,5,0.3,0.618473614197801
73,1.4,3.2,2.4,1.6,Household,2.1,6,0.1,0.306389838573699
73,1.4,3.2,2.4,1.6,Household,2.1,7,0.1,0.306389838573699
73,1.4,3.2,2.4,1.6,Household,2.1,8,0.1,0.306389838573699
73,1.4,3.2,2.4,1.6,Household,2.1,9,0.1,0.306389838573699
73,1.4,3.2,2.4,1.6,Household,2.1,10,0.1,0.306389838573699
73,1.4,3.2,2.4,1.6,Household,2.1,11,0.095,0.298616519037616
73,1.4,3.2,2.4,1.6,Household,2.1,12,0.085,0.28307443503327
73,1.4,3.2,2.4,1.6,Household,2.1,13,0.07,0.259772833218811
73,1.4,3.2,2.4,1.6,Household,2.1,14,0.05,0.228725936779664
73,1.4,3.2,2.4,1.6,Household,2.1,15,0.025,0.189953404629124
73,1.4,3.2,2.4,1.6,Household,2.1,16,-0.00499999999999999,0.143481009416741
73,1.4,3.2,2.4,1.6,Household,2.1,17,-0.04,0.0893416064843175
73,1.4,3.2,2.4,1.6,Household,2.1,18,-0.08,0.0275765096776401
73,1.4,3.2,2.4,1.6,Household,2.1,19,-0.125,-0.0417625364037546
73,1.4,3.2,2.4,1.6,Household,2.1,20,-0.175,-0.118610466816449
73,1.4,3.2,2.4,1.6,Household,2.1,21,-0.23,-0.202884519345223
73,1.4,3.2,2.4,1.6,Household,2.1,22,-0.29,-0.294477291842389
73,1.4,3.2,2.4,1.6,Household,2.1,23,-0.355,-0.393245018896592
73,1.4,3.2,2.4,1.6,Household,2.1,24,-0.425,-0.498985991227662
73,1.4,3.2,2.4,1.6,Household,2.1,25,-0.5,-0.611395543154751
73,1.4,3.2,2.4,1.6,Household,2.1,26,0.2,0.462161496528598
73,1.4,3.2,2.4,1.6,Household,2.1,27,0.2,0.462161496528598
73,1.4,3.2,2.4,1.6,Household,2.1,28,0.2,0.462161496528598
73,1.4,3.2,2.4,1.6,Household,2.1,29,0.2,0.462161496528598
73,1.4,3.2,2.4,1.6,Household,2.1,30,0.2,0.462161496528598
73,1.4,3.2,2.4,1.6,Household,2.1,31,0,0.15122217838784
73,1.4,3.2,2.4,1.6,Household,2.1,32,0,0.15122217838784
73,1.4,3.2,2.4,1.6,Household,2.1,33,0,0.15122217838784
73,1.4,3.2,2.4,1.6,Household,2.1,34,0,0.15122217838784
73,1.4,3.2,2.4,1.6,Household,2.1,35,0,0.15122217838784
73,1.4,3.2,2.4,1.6,Household,2.1,36,-0.1,-0.00326060405135799
73,1.4,3.2,2.4,1.6,Household,2.1,37,-0.1,-0.00326060405135799
73,1.4,3.2,2.4,1.6,Household,2.1,38,-0.1,-0.00326060405135799
73,1.4,3.2,2.4,1.6,Household,2.1,39,-0.1,-0.00326060405135799
73,1.4,3.2,2.4,1.6,Household,2.1,40,-0.1,-0.00326060405135799
73,1.4,3.2,2.4,1.6,Household,2.1,41,-0.2,-0.156951962548039
73,1.4,3.2,2.4,1.6,Household,2.1,42,0.2,0.462161496528598
73,1.4,3.2,2.4,1.6,Household,2.1,43,0.2,0.462161496528598
73,1.4,3.2,2.4,1.6,Household,2.1,44,0.2,0.462161496528598
73,1.4,3.2,2.4,1.6,Household,2.1,45,0.2,0.462161496528598
73,1.4,3.2,2.4,1.6,Household,2.1,46,0.2,0.462161496528598
74,1.4,3.2,2.4,2.1,Household,2.1,1,0.3,0.758380130839452
74,1.4,3.2,2.4,2.1,Household,2.1,2,0.3,0.758380130839452
74,1.4,3.2,2.4,2.1,Household,2.1,3,0.3,0.758380130839452
74,1.4,3.2,2.4,2.1,Household,2.1,4,0.3,0.758380130839452
74,1.4,3.2,2.4,2.1,Household,2.1,5,0.3,0.758380130839452
74,1.4,3.2,2.4,2.1,Household,2.1,6,0.1,0.341577212125865
74,1.4,3.2,2.4,2.1,Household,2.1,7,0.1,0.341577212125865
74,1.4,3.2,2.4,2.1,Household,2.1,8,0.1,0.341577212125865
74,1.4,3.2,2.4,2.1,Household,2.1,9,0.1,0.341577212125865
74,1.4,3.2,2.4,2.1,Household,2.1,10,0.1,0.341577212125865
74,1.4,3.2,2.4,2.1,Household,2.1,11,0.095,0.332062972628476
74,1.4,3.2,2.4,2.1,Household,2.1,12,0.085,0.313169497613456
74,1.4,3.2,2.4,2.1,Household,2.1,13,0.07,0.285167718951065
74,1.4,3.2,2.4,2.1,Household,2.1,14,0.05,0.2484663938535
74,1.4,3.2,2.4,2.1,Household,2.1,15,0.025,0.203615081523651
74,1.4,3.2,2.4,2.1,Household,2.1,16,-0.00499999999999999,0.151308374988935
74,1.4,3.2,2.4,2.1,Household,2.1,17,-0.04,0.0923916602492353
74,1.4,3.2,2.4,2.1,Household,2.1,18,-0.08,0.0278688154924715
74,1.4,3.2,2.4,2.1,Household,2.1,19,-0.125,-0.0410875190308451
74,1.4,3.2,2.4,2.1,Household,2.1,20,-0.175,-0.113122113610867
74,1.4,3.2,2.4,2.1,Household,2.1,21,-0.23,-0.186678160275756
74,1.4,3.2,2.4,2.1,Household,2.1,22,-0.29,-0.259970377480987
74,1.4,3.2,2.4,2.1,Household,2.1,23,-0.355,-0.330945175827097
74,1.4,3.2,2.4,2.1,Household,2.1,24,-0.425,-0.397217767075055
74,1.4,3.2,2.4,2.1,Household,2.1,25,-0.5,-0.455963067958996
74,1.4,3.2,2.4,2.1,Household,2.1,26,0.2,0.541217681382385
74,1.4,3.2,2.4,2.1,Household,2.1,27,0.2,0.541217681382385
74,1.4,3.2,2.4,2.1,Household,2.1,28,0.2,0.541217681382385
74,1.4,3.2,2.4,2.1,Household,2.1,29,0.2,0.541217681382385
74,1.4,3.2,2.4,2.1,Household,2.1,30,0.2,0.541217681382385
74,1.4,3.2,2.4,2.1,Household,2.1,31,0,0.159910823578316
74,1.4,3.2,2.4,2.1,Household,2.1,32,0,0.159910823578316
74,1.4,3.2,2.4,2.1,Household,2.1,33,0,0.159910823578316
74,1.4,3.2,2.4,2.1,Household,2.1,34,0,0.159910823578316
74,1.4,3.2,2.4,2.1,Household,2.1,35,0,0.159910823578316
74,1.4,3.2,2.4,2.1,Household,2.1,36,-0.1,-0.00325650516015456
74,1.4,3.2,2.4,2.1,Household,2.1,37,-0.1,-0.00325650516015456
74,1.4,3.2,2.4,2.1,Household,2.1,38,-0.1,-0.00325650516015456
74,1.4,3.2,2.4,2.1,Household,2.1,39,-0.1,-0.00325650516015456
74,1.4,3.2,2.4,2.1,Household,2.1,40,-0.1,-0.00325650516015456
74,1.4,3.2,2.4,2.1,Household,2.1,41,-0.2,-0.147302178078414
74,1.4,3.2,2.4,2.1,Household,2.1,42,0.2,0.541217681382385
74,1.4,3.2,2.4,2.1,Household,2.1,43,0.2,0.541217681382385
74,1.4,3.2,2.4,2.1,Household,2.1,44,0.2,0.541217681382385
74,1.4,3.2,2.4,2.1,Household,2.1,45,0.2,0.541217681382385
74,1.4,3.2,2.4,2.1,Household,2.1,46,0.2,0.541217681382385
75,1.4,3.2,2.4,2.6,Household,2.1,1,0.3,0.997926739847854
75,1.4,3.2,2.4,2.6,Household,2.1,2,0.3,0.997926739847854
75,1.4,3.2,2.4,2.6,Household,2.1,3,0.3,0.997926739847854
75,1.4,3.2,2.4,2.6,Household,2.1,4,0.3,0.997926739847854
75,1.4,3.2,2.4,2.6,Household,2.1,5,0.3,0.997926739847854
75,1.4,3.2,2.4,2.6,Household,2.1,6,0.1,0.394107680162079
75,1.4,3.2,2.4,2.6,Household,2.1,7,0.1,0.394107680162079
75,1.4,3.2,2.4,2.6,Household,2.1,8,0.1,0.394107680162079
75,1.4,3.2,2.4,2.6,Household,2.1,9,0.1,0.394107680162079
75,1.4,3.2,2.4,2.6,Household,2.1,10,0.1,0.394107680162079
75,1.4,3.2,2.4,2.6,Household,2.1,11,0.095,0.381808853763594
75,1.4,3.2,2.4,2.6,Household,2.1,12,0.085,0.357596421559742
75,1.4,3.2,2.4,2.6,Household,2.1,13,0.07,0.322232280856374
75,1.4,3.2,2.4,2.6,Household,2.1,14,0.05,0.276837815607546
75,1.4,3.2,2.4,2.6,Household,2.1,15,0.025,0.22286784807862
75,1.4,3.2,2.4,2.6,Household,2.1,16,-0.00499999999999999,0.162075394171852
75,1.4,3.2,2.4,2.6,Household,2.1,17,-0.04,0.096466730649311
75,1.4,3.2,2.4,2.6,Household,2.1,18,-0.08,0.0282460842443093
75,1.4,3.2,2.4,2.6,Household,2.1,19,-0.125,-0.0402510165595929
75,1.4,3.2,2.4,2.6,Household,2.1,20,-0.175,-0.106637070690969
75,1.4,3.2,2.4,2.6,Household,2.1,21,-0.23,-0.1685665363983
75,1.4,3.2,2.4,2.6,Household,2.1,22,-0.29,-0.223847209292435
75,1.4,3.2,2.4,2.6,Household,2.1,23,-0.355,-0.270573463113018
75,1.4,3.2,2.4,2.6,Household,2.1,24,-0.425,-0.307288697061246
75,1.4,3.2,2.4,2.6,Household,2.1,25,-0.5,-0.333190446390912
75,1.4,3.2,2.4,2.6,Household,2.1,26,0.2,0.667956955074608
75,1.4,3.2,2.4,2.6,Household,2.1,27,0.2,0.667956955074608
75,1.4,3.2,2.4,2.6,Household,2.1,28,0.2,0.667956955074608
75,1.4,3.2,2.4,2.6,Household,2.1,29,0.2,0.667956955074608
75,1.4,3.2,2.4,2.6,Household,2.1,30,0.2,0.667956955074608
75,1.4,3.2,2.4,2.6,Household,2.1,31,0,0.171911463704888
75,1.4,3.2,2.4,2.6,Household,2.1,32,0,0.171911463704888
75,1.4,3.2,2.4,2.6,Household,2.1,33,0,0.171911463704888
75,1.4,3.2,2.4,2.6,Household,2.1,34,0,0.171911463704888
75,1.4,3.2,2.4,2.6,Household,2.1,35,0,0.171911463704888
75,1.4,3.2,2.4,2.6,Household,2.1,36,-0.1,-0.00325130836606118
75,1.4,3.2,2.4,2.6,Household,2.1,37,-0.1,-0.00325130836606118
75,1.4,3.2,2.4,2.6,Household,2.1,38,-0.1,-0.00325130836606118
75,1.4,3.2,2.4,2.6,Household,2.1,39,-0.1,-0.00325130836606118
75,1.4,3.2,2.4,2.6,Household,2.1,40,-0.1,-0.00325130836606118
75,1.4,3.2,2.4,2.6,Household,2.1,41,-0.2,-0.136180023112315
75,1.4,3.2,2.4,2.6,Household,2.1,42,0.2,0.667956955074608
75,1.4,3.2,2.4,2.6,Household,2.1,43,0.2,0.667956955074608
75,1.4,3.2,2.4,2.6,Household,2.1,44,0.2,0.667956955074608
75,1.4,3.2,2.4,2.6,Household,2.1,45,0.2,0.667956955074608
75,1.4,3.2,2.4,2.6,Household,2.1,46,0.2,0.667956955074608
76,1.4,3.2,3.2,1.6,Household,2.1,1,0.3,0.412177592290565
76,1.4,3.2,3.2,1.6,Household,2.1,2,0.3,0.412177592290565
76,1.4,3.2,3.2,1.6,Household,2.1,3,0.3,0.412177592290565
76,1.4,3.2,3.2,1.6,Household,2.1,4,0.3,0.412177592290565
76,1.4,3.2,3.2,1.6,Household,2.1,5,0.3,0.412177592290565
76,1.4,3.2,3.2,1.6,Household,2.1,6,0.1,0.215517470541781
76,1.4,3.2,3.2,1.6,Household,2.1,7,0.1,0.215517470541781
76,1.4,3.2,3.2,1.6,Household,2.1,8,0.1,0.215517470541781
76,1.4,3.2,3.2,1.6,Household,2.1,9,0.1,0.215517470541781
76,1.4,3.2,3.2,1.6,Household,2.1,10,0.1,0.215517470541781
76,1.4,3.2,3.2,1.6,Household,2.1,11,0.095,0.210358854667667
76,1.4,3.2,3.2,1.6,Household,2.1,12,0.085,0.20000190088008
76,1.4,3.2,3.2,1.6,Household,2.1,13,0.07,0.184365413567284
76,1.4,3.2,3.2,1.6,Household,2.1,14,0.05,0.163323032103182
76,1.4,3.2,3.2,1.6,Household,2.1,15,0.025,0.136697184849987
76,1.4,3.2,3.2,1.6,Household,2.1,16,-0.00499999999999999,0.104249959409118
76,1.4,3.2,3.2,1.6,Household,2.1,17,-0.04,0.0656696754859004
76,1.4,3.2,3.2,1.6,Household,2.1,18,-0.08,0.0205511438556724
76,1.4,3.2,3.2,1.6,Household,2.1,19,-0.125,-0.0316338189041723
76,1.4,3.2,3.2,1.6,Household,2.1,20,-0.175,-0.0915816920832051
76,1.4,3.2,3.2,1.6,Household,2.1,21,-0.23,-0.160229712277876
76,1.4,3.2,3.2,1.6,Household,2.1,22,-0.29,-0.238878210390624
76,1.4,3.2,3.2,1.6,Household,2.1,23,-0.355,-0.329412598740668
76,1.4,3.2,3.2,1.6,Household,2.1,24,-0.425,-0.434747999862657
76,1.4,3.2,3.2,1.6,Household,2.1,25,-0.5,-0.559856609528315
76,1.4,3.2,3.2,1.6,Household,2.1,26,0.2,0.31608062395366
76,1.4,3.2,3.2,1.6,Household,2.1,27,0.2,0.31608062395366
76,1.4,3.2,3.2,1.6,Household,2.1,28,0.2,0.31608062395366
76,1.4,3.2,3.2,1.6,Household,2.1,29,0.2,0.31608062395366
76,1.4,3.2,3.2,1.6,Household,2.1,30,0.2,0.31608062395366
76,1.4,3.2,3.2,1.6,Household,2.1,31,0,0.109696632421596
76,1.4,3.2,3.2,1.6,Household,2.1,32,0,0.109696632421596
76,1.4,3.2,3.2,1.6,Household,2.1,33,0,0.109696632421596
76,1.4,3.2,3.2,1.6,Household,2.1,34,0,0.109696632421596
76,1.4,3.2,3.2,1.6,Household,2.1,35,0,0.109696632421596
76,1.4,3.2,3.2,1.6,Household,2.1,36,-0.1,-0.00244731666500519
76,1.4,3.2,3.2,1.6,Household,2.1,37,-0.1,-0.00244731666500519
76,1.4,3.2,3.2,1.6,Household,2.1,38,-0.1,-0.00244731666500519
76,1.4,3.2,3.2,1.6,Household,2.1,39,-0.1,-0.00244731666500519
