age_group,date,variable,q5,q20,q50,q80,q95,type,stratification,gt_type,gt_diff,source,region
30-44,2021-12-13,pp_voc_R[235],2.80599,4.101284,6.11539,9.180974,13.28168,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
30-44,2021-12-13,pp_voc_R[236],3.379779,5.08805,7.711615,11.73238,16.92352,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
30-44,2021-12-13,pp_voc_R[237],3.284653,4.775864,6.79558,9.77122,14.067285,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
45-59,2021-12-13,pp_voc_R[238],1.7689,2.55777,3.74075,5.341296,7.639025,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
45-59,2021-12-13,pp_voc_R[239],1.812254,2.6619,3.883075,5.654782,8.06641,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
45-59,2021-12-13,pp_voc_R[240],1.5532515,2.382462,3.594855,5.412482,7.926238,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
45-59,2021-12-13,pp_voc_R[241],2.088852,3.00084,4.419945,6.438828,9.30582749999999,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
45-59,2021-12-13,pp_voc_R[242],1.6227355,2.67664,4.486255,7.326762,11.6395,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
45-59,2021-12-13,pp_voc_R[243],1.878789,2.968552,4.581825,6.988914,10.51657,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
45-59,2021-12-13,pp_voc_R[244],1.5723585,2.363028,3.598585,5.33114,7.966432,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
0-14,2021-12-14,pp_voc_R[245],1.6749755,2.452184,3.594345,5.246788,7.48273,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
0-14,2021-12-14,pp_voc_R[246],1.597845,2.279152,3.24671,4.596194,6.52591699999999,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
0-14,2021-12-14,pp_voc_R[247],2.340221,3.568708,5.46802,8.598456,12.479165,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
0-14,2021-12-14,pp_voc_R[248],1.401828,2.154108,3.290405,5.00726,7.4308305,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
0-14,2021-12-14,pp_voc_R[249],1.6082395,2.42443,3.57783,5.433524,7.858585,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
0-14,2021-12-14,pp_voc_R[250],0.8769291,1.380936,2.12768,3.332412,4.8938355,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
0-14,2021-12-14,pp_voc_R[251],1.4811775,2.15222,3.183885,4.650412,6.7041135,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
15-29,2021-12-14,pp_voc_R[252],1.6613075,2.3841,3.42804,4.8713,6.847383,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
15-29,2021-12-14,pp_voc_R[253],0.879447,1.327652,2.05517,3.06001,4.428567,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
15-29,2021-12-14,pp_voc_R[254],0.941947,1.404818,2.08531,3.038818,4.356535,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
15-29,2021-12-14,pp_voc_R[255],2.4185675,3.428752,5.1508,7.600426,10.971995,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
15-29,2021-12-14,pp_voc_R[256],1.941867,2.901092,4.31374,6.394754,9.1053535,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
15-29,2021-12-14,pp_voc_R[257],0.7077383,1.15459,1.86289,2.893888,4.346497,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
15-29,2021-12-14,pp_voc_R[258],1.3442285,1.945394,2.854855,4.097412,5.749964,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
30-44,2021-12-14,pp_voc_R[259],1.2316965,1.778408,2.62656,3.81851,5.3954435,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
30-44,2021-12-14,pp_voc_R[260],0.7260205,1.14711,1.74443,2.602682,3.6544705,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
30-44,2021-12-14,pp_voc_R[261],0.88807175,1.36132,2.040705,3.111794,4.5357295,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
30-44,2021-12-14,pp_voc_R[262],0.8470341,1.288968,1.94054,2.893776,4.2058105,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
30-44,2021-12-14,pp_voc_R[263],1.6354915,2.428392,3.804955,5.705888,8.45828,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
30-44,2021-12-14,pp_voc_R[264],1.428145,2.169188,3.221105,4.719732,6.85119099999999,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
30-44,2021-12-14,pp_voc_R[265],0.92320175,1.390328,2.07119,3.014162,4.38511,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
45-59,2021-12-14,pp_voc_R[266],1.114081,1.60534,2.341595,3.376462,4.8403335,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
45-59,2021-12-14,pp_voc_R[267],0.7462233,1.11724,1.70907,2.546784,3.761443,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
45-59,2021-12-14,pp_voc_R[268],0.99385135,1.519088,2.292015,3.39649,4.979126,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
45-59,2021-12-14,pp_voc_R[269],1.3272085,2.029216,3.09358,4.57379,6.809112,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
45-59,2021-12-14,pp_voc_R[270],1.3201525,1.939362,2.954845,4.52035,6.556615,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
45-59,2021-12-14,pp_voc_R[271],1.4928635,2.351304,3.74377,5.849742,8.8735405,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
45-59,2021-12-14,pp_voc_R[272],1.1457645,1.725546,2.569265,3.805328,5.5602705,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
0-14,2021-12-15,pp_voc_R[273],1.303308,1.891422,2.82568,4.164732,6.066956,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
0-14,2021-12-15,pp_voc_R[274],1.224376,1.82175,2.65171,3.794656,5.3511525,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
0-14,2021-12-15,pp_voc_R[275],1.8916765,2.916226,4.50061,6.95331,10.95629,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
0-14,2021-12-15,pp_voc_R[276],1.139485,1.735112,2.715485,4.170756,6.161694,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
0-14,2021-12-15,pp_voc_R[277],1.2659565,1.924968,2.959125,4.431994,6.4768985,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
0-14,2021-12-15,pp_voc_R[278],0.7123396,1.14083,1.785995,2.726352,4.123737,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
0-14,2021-12-15,pp_voc_R[279],1.201497,1.737352,2.57176,3.83595,5.5360695,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
15-29,2021-12-15,pp_voc_R[280],1.2988845,1.879702,2.70606,3.932702,5.5729395,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
15-29,2021-12-15,pp_voc_R[281],0.7080231,1.084952,1.66057,2.506122,3.6670275,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
15-29,2021-12-15,pp_voc_R[282],0.7660956,1.156758,1.715665,2.535846,3.7159765,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
15-29,2021-12-15,pp_voc_R[283],1.8761465,2.759874,4.043295,6.035466,8.845803,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
15-29,2021-12-15,pp_voc_R[284],1.573359,2.28398,3.45593,5.057028,7.487908,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
15-29,2021-12-15,pp_voc_R[285],0.5863079,0.9574756,1.527,2.362798,3.4078945,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
15-29,2021-12-15,pp_voc_R[286],1.0436475,1.53115,2.250085,3.316528,4.7730825,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
30-44,2021-12-15,pp_voc_R[287],1.2300035,1.775908,2.614755,3.821564,5.4615675,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
30-44,2021-12-15,pp_voc_R[288],0.7457021,1.121156,1.6993,2.593256,3.749214,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
30-44,2021-12-15,pp_voc_R[289],0.8893697,1.331992,2.06027,3.124306,4.558847,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
30-44,2021-12-15,pp_voc_R[290],0.8128418,1.256244,1.927065,2.908312,4.1890045,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
30-44,2021-12-15,pp_voc_R[291],1.621801,2.379914,3.6539,5.69321,8.5003575,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
30-44,2021-12-15,pp_voc_R[292],1.405925,2.10984,3.235515,4.742886,6.934036,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
30-44,2021-12-15,pp_voc_R[293],0.94563415,1.37781,2.03007,2.939296,4.3287835,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
45-59,2021-12-15,pp_voc_R[294],1.13183,1.630114,2.33993,3.398482,4.8150965,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
45-59,2021-12-15,pp_voc_R[295],0.7313622,1.125054,1.706585,2.513248,3.6958585,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
45-59,2021-12-15,pp_voc_R[296],0.9817259,1.449732,2.228075,3.39674,4.928971,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
45-59,2021-12-15,pp_voc_R[297],1.3128675,1.984294,3.014835,4.566582,6.7715295,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
45-59,2021-12-15,pp_voc_R[298],1.268505,1.881766,2.8938,4.416644,6.3748455,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
45-59,2021-12-15,pp_voc_R[299],1.396218,2.275842,3.66113,5.755788,8.75505,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
45-59,2021-12-15,pp_voc_R[300],1.1262115,1.705068,2.55741,3.75857,5.439196,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
0-14,2021-12-16,pp_voc_R[301],1.27926,1.8587,2.795275,4.189578,6.0579965,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
0-14,2021-12-16,pp_voc_R[302],1.1959145,1.79941,2.56123,3.755852,5.31550149999999,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
0-14,2021-12-16,pp_voc_R[303],1.9294475,2.992458,4.66406,7.20963,11.07161,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
0-14,2021-12-16,pp_voc_R[304],1.1818465,1.808352,2.75683,4.218758,6.1635065,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
0-14,2021-12-16,pp_voc_R[305],1.295724,1.979714,3.02863,4.587672,6.8849795,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
0-14,2021-12-16,pp_voc_R[306],0.696606,1.14303,1.83147,2.872426,4.3444525,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
0-14,2021-12-16,pp_voc_R[307],1.2515605,1.799954,2.667145,3.864652,5.562666,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
15-29,2021-12-16,pp_voc_R[308],1.337193,1.919836,2.812435,4.025288,5.74475,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
15-29,2021-12-16,pp_voc_R[309],0.7018121,1.09714,1.685635,2.561058,3.774294,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
15-29,2021-12-16,pp_voc_R[310],0.7725777,1.18108,1.79523,2.579538,3.7056135,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
15-29,2021-12-16,pp_voc_R[311],1.8797675,2.890032,4.311285,6.432226,9.1990785,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
15-29,2021-12-16,pp_voc_R[312],1.5763735,2.39823,3.613985,5.392448,7.9185575,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
15-29,2021-12-16,pp_voc_R[313],0.62539075,0.976577,1.55253,2.435864,3.619871,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
15-29,2021-12-16,pp_voc_R[314],1.0826935,1.586062,2.36272,3.391332,4.765986,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
30-44,2021-12-16,pp_voc_R[315],1.270996,1.863704,2.707625,3.93817,5.655204,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
30-44,2021-12-16,pp_voc_R[316],0.77927605,1.192906,1.777695,2.66302,3.8753215,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
30-44,2021-12-16,pp_voc_R[317],0.8904438,1.384272,2.149205,3.270176,4.943607,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
30-44,2021-12-16,pp_voc_R[318],0.8876448,1.338754,2.007905,2.98545,4.3320285,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
30-44,2021-12-16,pp_voc_R[319],1.6471985,2.515194,3.866155,5.98111,8.83483149999999,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
30-44,2021-12-16,pp_voc_R[320],1.484654,2.239046,3.336815,4.891358,7.30383549999999,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
30-44,2021-12-16,pp_voc_R[321],0.8768499,1.29413,1.904905,2.798838,3.992936,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
45-59,2021-12-16,pp_voc_R[322],1.026985,1.486676,2.206465,3.194082,4.6022095,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
45-59,2021-12-16,pp_voc_R[323],0.68009005,1.037312,1.60485,2.416126,3.500503,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
45-59,2021-12-16,pp_voc_R[324],0.9461683,1.423006,2.149815,3.224704,4.7779395,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
45-59,2021-12-16,pp_voc_R[325],1.2291555,1.863326,2.839255,4.352118,6.390488,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
45-59,2021-12-16,pp_voc_R[326],1.144095,1.746764,2.72562,4.126258,5.986128,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
45-59,2021-12-16,pp_voc_R[327],1.3619795,2.171816,3.50641,5.47398,8.487804,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
45-59,2021-12-16,pp_voc_R[328],1.099425,1.62051,2.37876,3.556586,5.1631505,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
0-14,2021-12-17,pp_voc_R[329],0.9377819,1.378918,2.073475,3.090088,4.3947485,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
0-14,2021-12-17,pp_voc_R[330],1.0080625,1.445732,2.126005,3.134602,4.493778,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
0-14,2021-12-17,pp_voc_R[331],1.7328435,2.63868,4.08886,6.198954,9.275291,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
0-14,2021-12-17,pp_voc_R[332],0.91936805,1.465532,2.31222,3.494066,5.069212,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
0-14,2021-12-17,pp_voc_R[333],1.069504,1.670382,2.61974,3.971432,5.976375,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
0-14,2021-12-17,pp_voc_R[334],0.74700565,1.16449,1.838335,2.867082,4.248969,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
0-14,2021-12-17,pp_voc_R[335],0.94823665,1.405366,2.04387,3.034606,4.451037,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
15-29,2021-12-17,pp_voc_R[336],1.09731,1.599066,2.31924,3.417122,4.805604,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
15-29,2021-12-17,pp_voc_R[337],0.44883205,0.7042514,1.138375,1.750146,2.609272,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
15-29,2021-12-17,pp_voc_R[338],0.48619145,0.7766568,1.2267,1.873306,2.737733,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
15-29,2021-12-17,pp_voc_R[339],1.66328,2.5881,3.8528,5.937792,8.958531,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
15-29,2021-12-17,pp_voc_R[340],1.3416895,2.023726,3.13414,4.765842,6.9809635,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
15-29,2021-12-17,pp_voc_R[341],0.6308235,1.000568,1.59353,2.436354,3.6750475,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
15-29,2021-12-17,pp_voc_R[342],0.8862994,1.31412,1.958885,2.824528,4.0318255,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
30-44,2021-12-17,pp_voc_R[343],0.9498029,1.400214,2.05558,3.025424,4.2664935,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
30-44,2021-12-17,pp_voc_R[344],0.390369,0.6331402,1.01468,1.578288,2.3646515,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
30-44,2021-12-17,pp_voc_R[345],0.61926895,0.944517,1.486575,2.23663,3.3652415,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
30-44,2021-12-17,pp_voc_R[346],0.7449912,1.131726,1.73041,2.658864,3.885642,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
30-44,2021-12-17,pp_voc_R[347],1.263036,2.096478,3.287075,5.186136,7.8568755,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
30-44,2021-12-17,pp_voc_R[348],1.182478,1.847634,2.84109,4.232074,6.2843905,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
30-44,2021-12-17,pp_voc_R[349],0.734279,1.098518,1.632795,2.433408,3.486876,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
45-59,2021-12-17,pp_voc_R[350],0.8222583,1.265568,1.853765,2.700646,3.9037,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
45-59,2021-12-17,pp_voc_R[351],0.46280145,0.758756,1.194245,1.856282,2.817932,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
45-59,2021-12-17,pp_voc_R[352],0.81613535,1.261792,1.96361,2.928822,4.4458395,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
45-59,2021-12-17,pp_voc_R[353],0.9879152,1.53698,2.445785,3.778888,5.72271699999999,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
45-59,2021-12-17,pp_voc_R[354],1.0579915,1.57924,2.466035,3.745878,5.4477885,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
45-59,2021-12-17,pp_voc_R[355],1.3020885,2.099704,3.356265,5.23834,8.0162085,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
45-59,2021-12-17,pp_voc_R[356],0.8557336,1.320538,2.0097,3.029242,4.568711,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
0-14,2021-12-18,pp_voc_R[357],0.8711042,1.317994,1.988845,2.957368,4.2017005,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
0-14,2021-12-18,pp_voc_R[358],0.94473325,1.398556,2.046855,2.933388,4.131729,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
