age_group,date,variable,q5,q20,q50,q80,q95,type,stratification,gt_type,gt_diff,source,region
0-14,2021-12-20,pp_voc_R[87],1.2084005,1.426992,1.684305,1.97988,2.344098,Posterior prediction,age,intrinsic,TRUE,sequence,
15-29,2021-12-20,pp_voc_R[88],1.1348915,1.35244,1.60815,1.908356,2.256365,Posterior prediction,age,intrinsic,TRUE,sequence,
30-44,2021-12-20,pp_voc_R[89],1.1810165,1.378824,1.59519,1.851452,2.1504115,Posterior prediction,age,intrinsic,TRUE,sequence,
45-59,2021-12-20,pp_voc_R[90],1.1737245,1.36047,1.59388,1.860034,2.1884535,Posterior prediction,age,intrinsic,TRUE,sequence,
60-74,2021-12-20,pp_voc_R[91],1.541976,1.908056,2.407,3.007908,3.773725,Posterior prediction,age,intrinsic,TRUE,sequence,
75+,2021-12-20,pp_voc_R[92],0.82080145,1.365222,2.199025,3.423342,4.9507275,Posterior prediction,age,intrinsic,TRUE,sequence,
0-14,2021-12-21,pp_voc_R[93],1.204534,1.426156,1.68075,1.985184,2.357332,Posterior prediction,age,intrinsic,TRUE,sequence,
15-29,2021-12-21,pp_voc_R[94],1.128409,1.351904,1.613785,1.924096,2.301403,Posterior prediction,age,intrinsic,TRUE,sequence,
30-44,2021-12-21,pp_voc_R[95],1.1866485,1.377878,1.59177,1.856708,2.152846,Posterior prediction,age,intrinsic,TRUE,sequence,
45-59,2021-12-21,pp_voc_R[96],1.159965,1.35747,1.592715,1.87728,2.2087885,Posterior prediction,age,intrinsic,TRUE,sequence,
60-74,2021-12-21,pp_voc_R[97],1.5213915,1.910292,2.40846,3.015932,3.7052735,Posterior prediction,age,intrinsic,TRUE,sequence,
75+,2021-12-21,pp_voc_R[98],0.7960562,1.335172,2.218275,3.442108,5.2401465,Posterior prediction,age,intrinsic,TRUE,sequence,
0-14,2021-12-22,pp_voc_R[99],1.2096725,1.428014,1.68456,1.995044,2.3436495,Posterior prediction,age,intrinsic,TRUE,sequence,
15-29,2021-12-22,pp_voc_R[100],1.1153745,1.343376,1.60737,1.923526,2.2975535,Posterior prediction,age,intrinsic,TRUE,sequence,
30-44,2021-12-22,pp_voc_R[101],1.198386,1.375832,1.596065,1.848794,2.141334,Posterior prediction,age,intrinsic,TRUE,sequence,
45-59,2021-12-22,pp_voc_R[102],1.164991,1.35954,1.5959,1.867942,2.1818395,Posterior prediction,age,intrinsic,TRUE,sequence,
60-74,2021-12-22,pp_voc_R[103],1.502306,1.895486,2.396,3.01594,3.7927475,Posterior prediction,age,intrinsic,TRUE,sequence,
75+,2021-12-22,pp_voc_R[104],0.8215355,1.369278,2.223105,3.459882,5.0985795,Posterior prediction,age,intrinsic,TRUE,sequence,
0-14,2021-12-23,pp_voc_R[105],1.214748,1.433064,1.68387,2.000458,2.376126,Posterior prediction,age,intrinsic,TRUE,sequence,
15-29,2021-12-23,pp_voc_R[106],1.1271045,1.339952,1.609595,1.928446,2.280407,Posterior prediction,age,intrinsic,TRUE,sequence,
30-44,2021-12-23,pp_voc_R[107],1.1967215,1.38172,1.597585,1.854142,2.156627,Posterior prediction,age,intrinsic,TRUE,sequence,
45-59,2021-12-23,pp_voc_R[108],1.1591665,1.367718,1.59573,1.869652,2.186707,Posterior prediction,age,intrinsic,TRUE,sequence,
60-74,2021-12-23,pp_voc_R[109],1.5387815,1.900376,2.377725,2.974678,3.737183,Posterior prediction,age,intrinsic,TRUE,sequence,
75+,2021-12-23,pp_voc_R[110],0.81300715,1.358822,2.212295,3.428366,5.064382,Posterior prediction,age,intrinsic,TRUE,sequence,
0-14,2021-12-01,pp_voc_R[1],2.571933,3.66113,5.35532,8.238108,13.07758,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-01,pp_voc_R[2],2.473928,3.688976,5.632565,8.82832,14.028005,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-01,pp_voc_R[3],2.475151,3.631732,5.52053,8.757824,13.90479,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-01,pp_voc_R[4],2.539866,3.725056,5.59352,8.857048,13.806875,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-01,pp_voc_R[5],2.548698,3.791106,5.7242,8.759552,14.00642,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-01,pp_voc_R[6],2.8172245,3.89701,5.71857,8.631222,13.56195,Posterior prediction,age and region,household,TRUE,sequence,London
60-74,2021-12-01,pp_voc_R[7],2.4770945,3.465984,5.114545,7.769454,12.01904,Posterior prediction,age and region,household,TRUE,sequence,East of England
60-74,2021-12-01,pp_voc_R[8],2.4605745,3.538366,5.184865,7.915236,12.39365,Posterior prediction,age and region,household,TRUE,sequence,London
60-74,2021-12-01,pp_voc_R[9],2.435576,3.524182,5.328765,8.243496,13.157675,Posterior prediction,age and region,household,TRUE,sequence,Midlands
0-14,2021-12-02,pp_voc_R[10],2.6708075,3.787878,5.527385,8.225428,12.055025,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-02,pp_voc_R[11],2.614407,3.652388,5.24201,7.78879,11.50435,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-02,pp_voc_R[12],2.84355,3.808546,5.35159,7.818848,11.72911,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-02,pp_voc_R[13],2.5435255,3.50125,5.22028,7.799392,12.055605,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-02,pp_voc_R[14],2.6429035,3.71853,5.465725,8.096416,12.205745,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-02,pp_voc_R[15],2.701163,3.762366,5.372285,8.013238,12.306475,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-02,pp_voc_R[16],2.505557,3.513646,5.24591,7.99196,12.612325,Posterior prediction,age and region,household,TRUE,sequence,London
60-74,2021-12-02,pp_voc_R[17],2.5035305,3.394802,4.927905,7.309944,11.084415,Posterior prediction,age and region,household,TRUE,sequence,East of England
60-74,2021-12-02,pp_voc_R[18],2.610058,3.583164,5.201545,7.591016,11.211925,Posterior prediction,age and region,household,TRUE,sequence,London
60-74,2021-12-02,pp_voc_R[19],3.012679,4.222922,6.261405,9.71848800000001,15.180145,Posterior prediction,age and region,household,TRUE,sequence,Midlands
0-14,2021-12-03,pp_voc_R[20],2.944444,4.123756,6.048685,9.075228,14.18854,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-03,pp_voc_R[21],3.0014925,4.298342,6.223555,9.448468,14.714685,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-03,pp_voc_R[22],3.0639965,4.204446,6.01365,9.070126,13.5618,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-03,pp_voc_R[23],3.2003695,4.365694,6.180485,9.036454,13.30557,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-03,pp_voc_R[24],2.855506,4.072672,5.955215,9.05385,13.694555,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-03,pp_voc_R[25],2.7615825,3.925204,5.95001,9.127066,13.83945,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-03,pp_voc_R[26],3.0041275,4.255696,6.19787,9.230262,14.36112,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-03,pp_voc_R[27],3.050215,4.290272,6.33612,9.453478,14.26406,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-03,pp_voc_R[28],3.0631165,4.236856,6.16172,9.25466,14.017255,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-03,pp_voc_R[29],2.737612,3.847482,5.70007,8.764942,14.01177,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-03,pp_voc_R[30],2.951749,4.114462,5.819575,8.801398,13.26359,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-03,pp_voc_R[31],2.860678,4.092936,6.05391,9.46791,15.285575,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-03,pp_voc_R[32],3.075029,4.335936,6.50946,9.99537,16.383305,Posterior prediction,age and region,household,TRUE,sequence,Midlands
60-74,2021-12-03,pp_voc_R[33],2.8128055,3.929004,5.560195,8.23126,12.573335,Posterior prediction,age and region,household,TRUE,sequence,East of England
60-74,2021-12-03,pp_voc_R[34],2.9872555,4.152016,5.901645,8.615434,12.977845,Posterior prediction,age and region,household,TRUE,sequence,London
60-74,2021-12-03,pp_voc_R[35],3.036568,4.22548,6.254955,9.837458,15.534595,Posterior prediction,age and region,household,TRUE,sequence,Midlands
60-74,2021-12-03,pp_voc_R[36],2.8884835,4.12463,6.17313,9.592632,15.3181,Posterior prediction,age and region,household,TRUE,sequence,South East
75+,2021-12-03,pp_voc_R[37],2.959789,4.122296,6.06165,9.245746,14.028665,Posterior prediction,age and region,household,TRUE,sequence,North West
0-14,2021-12-04,pp_voc_R[38],2.9033295,4.03094,5.946905,9.056468,13.415485,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-04,pp_voc_R[39],2.945458,4.153386,6.14554,9.380962,14.532505,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-04,pp_voc_R[40],3.5347775,5.039752,7.4075,11.11034,17.074825,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-04,pp_voc_R[41],3.851524,5.2778,7.52468,11.1277,16.878415,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-04,pp_voc_R[42],2.838715,4.128078,6.548275,10.41576,17.292225,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-04,pp_voc_R[43],3.465434,4.904602,7.34437,11.24776,17.5343,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-04,pp_voc_R[44],3.3008885,4.762894,7.22594,11.41118,17.912615,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-04,pp_voc_R[45],3.642224,5.066592,7.682455,11.58218,18.425945,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-04,pp_voc_R[46],3.614683,5.185666,7.616975,11.66802,17.75405,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-04,pp_voc_R[47],3.761918,5.228688,7.59325,11.50048,17.70002,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-04,pp_voc_R[48],3.15696,4.645798,7.007885,10.94152,17.64545,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-04,pp_voc_R[49],3.459836,4.830264,7.11581,10.97342,16.99147,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-04,pp_voc_R[50],3.40698,4.86077,7.41313,11.19472,17.735755,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-04,pp_voc_R[51],3.6741145,5.262538,7.896175,12.50196,20.02704,Posterior prediction,age and region,household,TRUE,sequence,Midlands
60-74,2021-12-04,pp_voc_R[52],3.0619195,4.247722,6.180615,9.175078,14.193715,Posterior prediction,age and region,household,TRUE,sequence,East of England
60-74,2021-12-04,pp_voc_R[53],3.3644215,4.553912,6.62059,9.806498,14.502975,Posterior prediction,age and region,household,TRUE,sequence,London
60-74,2021-12-04,pp_voc_R[54],3.2949015,4.623078,7.044525,10.9401,17.09619,Posterior prediction,age and region,household,TRUE,sequence,Midlands
60-74,2021-12-04,pp_voc_R[55],3.2570475,4.639038,6.9199,10.9468,17.06533,Posterior prediction,age and region,household,TRUE,sequence,South East
75+,2021-12-04,pp_voc_R[56],3.2114895,4.59888,6.78398,10.29538,16.28975,Posterior prediction,age and region,household,TRUE,sequence,North West
75+,2021-12-04,pp_voc_R[57],2.7591445,4.157172,6.37441,10.21256,16.49738,Posterior prediction,age and region,household,TRUE,sequence,South West
0-14,2021-12-05,pp_voc_R[58],3.259066,4.518168,6.43506,9.400854,13.889475,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-05,pp_voc_R[59],3.0405135,4.30207,6.421785,9.762716,14.81381,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-05,pp_voc_R[60],3.3234945,4.596942,6.565415,9.69723,14.741895,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-05,pp_voc_R[61],3.539115,4.63468,6.540995,9.281846,13.71144,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-05,pp_voc_R[62],3.305907,4.439256,6.342535,9.215126,13.75766,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-05,pp_voc_R[63],3.2620445,4.489684,6.393835,9.20024,13.340015,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-05,pp_voc_R[64],3.135678,4.337508,6.30928,9.375032,13.99793,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-05,pp_voc_R[65],3.2731165,4.537864,6.47436,9.612408,14.247385,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-05,pp_voc_R[66],3.417055,4.538078,6.306085,8.918542,13.15008,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-05,pp_voc_R[67],3.358546,4.686986,6.7774,10.28374,15.539125,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-05,pp_voc_R[68],3.4431715,4.73413,6.813185,10.16648,16.17972,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-05,pp_voc_R[69],3.4833515,4.78241,6.683425,9.778818,14.728495,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-05,pp_voc_R[70],3.508019,4.82999,6.92246,10.13748,15.3648,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-05,pp_voc_R[71],3.1391235,4.39515,6.468585,9.956536,15.522445,Posterior prediction,age and region,household,TRUE,sequence,Midlands
60-74,2021-12-05,pp_voc_R[72],3.1855295,4.423482,6.507675,9.740154,14.89497,Posterior prediction,age and region,household,TRUE,sequence,East of England
60-74,2021-12-05,pp_voc_R[73],3.349446,4.66834,6.64263,9.963514,14.742295,Posterior prediction,age and region,household,TRUE,sequence,London
60-74,2021-12-05,pp_voc_R[74],3.1976225,4.5538,6.939105,10.92766,16.9416,Posterior prediction,age and region,household,TRUE,sequence,Midlands
60-74,2021-12-05,pp_voc_R[75],3.3358875,4.743846,7.024825,10.65308,16.133555,Posterior prediction,age and region,household,TRUE,sequence,South East
75+,2021-12-05,pp_voc_R[76],3.219583,4.491558,6.512065,9.852094,15.006425,Posterior prediction,age and region,household,TRUE,sequence,Midlands
75+,2021-12-05,pp_voc_R[77],3.3420545,4.624836,6.9308,10.48126,15.618195,Posterior prediction,age and region,household,TRUE,sequence,North West
75+,2021-12-05,pp_voc_R[78],3.53921,4.841406,6.90978,10.24344,15.732585,Posterior prediction,age and region,household,TRUE,sequence,South West
0-14,2021-12-06,pp_voc_R[79],3.387313,4.70119,6.91684,10.59046,15.967375,Posterior prediction,age and region,household,TRUE,sequence,East of England
0-14,2021-12-06,pp_voc_R[80],3.5510075,4.872842,6.99484,10.3785,15.2337,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-06,pp_voc_R[81],3.250857,4.495636,6.45835,9.397854,13.967925,Posterior prediction,age and region,household,TRUE,sequence,North West
0-14,2021-12-06,pp_voc_R[82],3.2780555,4.637222,6.93217,10.64618,16.4871,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-06,pp_voc_R[83],3.602424,4.91937,7.077895,10.5248,15.84318,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-06,pp_voc_R[84],3.69335,5.094624,7.10644,10.36976,14.973605,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-06,pp_voc_R[85],3.002454,4.064404,5.75262,8.459506,12.30909,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-06,pp_voc_R[86],2.9616255,4.01332,5.666365,8.039628,11.63255,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-06,pp_voc_R[87],2.4999105,3.693272,5.40623,8.269422,12.926005,Posterior prediction,age and region,household,TRUE,sequence,South East
15-29,2021-12-06,pp_voc_R[88],2.8223515,3.942218,5.642255,8.349514,12.36859,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-06,pp_voc_R[89],3.030918,4.080494,5.7721,8.484448,12.80104,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-06,pp_voc_R[90],3.174571,4.169392,5.64001,7.992084,11.499855,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-06,pp_voc_R[91],2.6520805,3.887568,5.84492,9.170728,14.436015,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-06,pp_voc_R[92],2.760717,3.79407,5.520795,8.18994,12.68774,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-06,pp_voc_R[93],2.9064465,3.968636,5.68016,8.471568,12.7977,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-06,pp_voc_R[94],2.9843615,4.000604,5.61061,8.042628,11.935385,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-06,pp_voc_R[95],2.9415765,4.05881,5.70868,8.243204,12.542705,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-06,pp_voc_R[96],2.5786445,3.670132,5.404095,8.133062,12.450415,Posterior prediction,age and region,household,TRUE,sequence,Midlands
45-59,2021-12-06,pp_voc_R[97],2.909476,3.815266,5.401475,7.644838,11.08868,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-06,pp_voc_R[98],2.5478335,3.623688,5.344835,8.124178,12.79848,Posterior prediction,age and region,household,TRUE,sequence,North West
60-74,2021-12-06,pp_voc_R[99],2.6216745,3.675156,5.41811,8.124864,12.35555,Posterior prediction,age and region,household,TRUE,sequence,East of England
60-74,2021-12-06,pp_voc_R[100],2.8580655,3.898244,5.55278,8.089666,12.19091,Posterior prediction,age and region,household,TRUE,sequence,London
60-74,2021-12-06,pp_voc_R[101],2.5881365,3.754436,5.605005,8.805934,13.670345,Posterior prediction,age and region,household,TRUE,sequence,Midlands
60-74,2021-12-06,pp_voc_R[102],2.570814,3.63993,5.439865,8.333066,12.44386,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
60-74,2021-12-06,pp_voc_R[103],2.8598765,4.1073,6.03409,9.28724,14.369355,Posterior prediction,age and region,household,TRUE,sequence,North West
60-74,2021-12-06,pp_voc_R[104],2.7809055,3.987902,5.79444,8.626764,13.460475,Posterior prediction,age and region,household,TRUE,sequence,South East
75+,2021-12-06,pp_voc_R[105],2.933362,4.01142,5.74438,8.633896,12.919605,Posterior prediction,age and region,household,TRUE,sequence,East of England
75+,2021-12-06,pp_voc_R[106],2.6046745,3.626188,5.22002,7.620946,11.27513,Posterior prediction,age and region,household,TRUE,sequence,London
75+,2021-12-06,pp_voc_R[107],2.6403345,3.711482,5.41349,8.14619,12.21809,Posterior prediction,age and region,household,TRUE,sequence,Midlands
75+,2021-12-06,pp_voc_R[108],2.9822815,4.215112,6.32232,9.704556,15.32144,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
75+,2021-12-06,pp_voc_R[109],3.2796965,4.501594,6.50886,9.805328,15.31202,Posterior prediction,age and region,household,TRUE,sequence,North West
75+,2021-12-06,pp_voc_R[110],3.169205,4.493486,6.64543,10.2996,16.052865,Posterior prediction,age and region,household,TRUE,sequence,South East
75+,2021-12-06,pp_voc_R[111],3.387298,4.666484,6.798575,10.10504,14.979055,Posterior prediction,age and region,household,TRUE,sequence,South West
0-14,2021-12-07,pp_voc_R[112],3.215906,4.519056,6.654775,10.07034,15.82082,Posterior prediction,age and region,household,TRUE,sequence,East of England
0-14,2021-12-07,pp_voc_R[113],3.3918815,4.617692,6.652055,9.760654,14.486975,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-07,pp_voc_R[114],3.1429605,4.319104,6.16271,9.091654,13.43581,Posterior prediction,age and region,household,TRUE,sequence,North West
0-14,2021-12-07,pp_voc_R[115],3.1564235,4.429222,6.5526,10.32162,16.4685,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-07,pp_voc_R[116],3.4440605,4.706772,6.823185,10.13764,15.43616,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-07,pp_voc_R[117],3.5761775,4.804964,6.69084,9.759222,13.643955,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-07,pp_voc_R[118],3.3770525,4.615102,6.50421,9.524712,14.09908,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-07,pp_voc_R[119],3.4348085,4.684244,6.469845,9.473568,13.844175,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-07,pp_voc_R[120],2.9884205,4.287932,6.39291,9.77244200000001,15.43593,Posterior prediction,age and region,household,TRUE,sequence,South East
